"time_epoch","time","temp_c","temp_f","is_day","condition","wind_mph","wind_kph","wind_degree","wind_dir","pressure_mb","pressure_in","precip_mm","precip_in","snow_cm","humidity","cloud","feelslike_c","feelslike_f","windchill_c","windchill_f","heatindex_c","heatindex_f","dewpoint_c","dewpoint_f","will_it_rain","chance_of_rain","will_it_snow","chance_of_snow","vis_km","vis_miles","gust_mph","gust_kph","uv"
"1684677600","2023-05-2116:00","24.5","76.1","1","Patchyrainpossible","11.9","19.1","101","ESE","1013.0","29.91","0.1","0.0","0.0","51","86","25.5","78.0","24.5","76.1","25.5","78.0","13.7","56.7","1","100","0","0","10.0","6.0","16.9","27.2","5.0"
"1684681200","2023-05-2117:00","23.7","74.7","1","Sunny","10.3","16.6","104","ESE","1013.0","29.91","0.0","0.0","0.0","56","20","25.2","77.3","23.7","74.7","25.2","77.3","14.3","57.7","0","0","0","0","10.0","6.0","14.7","23.6","6.0"
"1684684800","2023-05-2118:00","22.0","71.6","1","Sunny","9.4","15.1","100","E","1013.0","29.92","0.0","0.0","0.0","65","22","24.6","76.2","22.0","71.6","24.6","76.2","15.0","59.0","0","0","0","0","10.0","6.0","13.0","20.9","6.0"
"1684688400","2023-05-2119:00","20.8","69.4","1","Partlycloudy","8.3","13.3","101","ESE","1014.0","29.93","0.0","0.0","0.0","72","31","20.8","69.4","20.8","69.4","20.8","69.4","13.9","57.0","0","0","0","0","10.0","6.0","14.1","22.7","6.0"
"1684692000","2023-05-2120:00","19.1","66.3","1","Partlycloudy","7.8","12.6","108","ESE","1014.0","29.96","0.0","0.0","0.0","73","36","19.1","66.3","19.1","66.3","19.1","66.3","13.1","55.5","0","0","0","0","10.0","6.0","15.2","24.5","5.0"
"1684695600","2023-05-2121:00","18.0","64.3","0","Cloudy","7.8","12.6","116","ESE","1015.0","29.96","0.0","0.0","0.0","75","77","18.0","64.3","18.0","64.3","18.0","64.3","13.2","55.7","0","0","0","0","10.0","6.0","16.3","26.3","1.0"
"1684699200","2023-05-2122:00","17.3","63.1","0","Cloudy","6.9","11.2","122","ESE","1015.0","29.96","0.0","0.0","0.0","78","71","17.3","63.1","17.3","63.1","17.3","63.1","13.0","55.4","0","0","0","0","9.0","5.0","14.5","23.4","1.0"
"1684702800","2023-05-2123:00","16.8","62.2","0","Overcast","7.4","11.9","120","ESE","1015.0","29.96","0.0","0.0","0.0","78","85","16.8","62.2","16.8","62.2","16.8","62.2","12.7","54.8","0","0","0","0","10.0","6.0","15.4","24.8","1.0"
"1684706400","2023-05-2200:00","16.3","61.3","0","Partlycloudy","7.2","11.5","115","ESE","1014.0","29.95","0.0","0.0","0.0","76","44","16.3","61.3","16.3","61.3","16.3","61.3","12.0","53.6","0","0","0","0","10.0","6.0","12.2","19.6","1.0"
"1684710000","2023-05-2201:00","15.9","60.5","0","Cloudy","8.3","13.3","113","ESE","1014.0","29.94","0.0","0.0","0.0","77","83","15.9","60.5","15.9","60.5","15.9","60.5","11.9","53.4","0","0","0","0","10.0","6.0","13.2","21.2","1.0"
"1684713600","2023-05-2202:00","14.6","58.3","0","Partlycloudy","8.1","13.0","108","ESE","1014.0","29.93","0.0","0.0","0.0","80","44","13.8","56.8","13.8","56.8","14.6","58.3","11.2","52.2","0","0","0","0","10.0","6.0","12.8","20.5","1.0"
"1684717200","2023-05-2203:00","13.7","56.7","0","Partlycloudy","6.9","11.2","106","ESE","1014.0","29.93","0.0","0.0","0.0","85","44","12.9","55.2","12.9","55.2","13.7","56.7","11.2","52.2","0","0","0","0","10.0","6.0","11.5","18.5","1.0"
"1684720800","2023-05-2204:00","13.4","56.1","0","Partlycloudy","6.5","10.4","100","E","1014.0","29.94","0.0","0.0","0.0","85","44","12.6","54.7","12.6","54.7","13.4","56.1","10.9","51.6","0","0","0","0","10.0","6.0","10.7","17.3","1.0"
"1684724400","2023-05-2205:00","14.0","57.2","0","Partlycloudy","6.9","11.2","104","ESE","1014.0","29.95","0.0","0.0","0.0","83","46","13.3","55.9","13.3","55.9","14.0","57.2","11.2","52.2","0","0","0","0","10.0","6.0","10.3","16.6","1.0"
"1684728000","2023-05-2206:00","15.5","59.9","1","Partlycloudy","7.8","12.6","110","ESE","1014.0","29.96","0.0","0.0","0.0","79","44","15.5","59.9","15.5","59.9","15.5","59.9","11.9","53.4","0","0","0","0","10.0","6.0","12.1","19.4","5.0"
"1684731600","2023-05-2207:00","17.1","62.8","1","Partlycloudy","9.8","15.8","115","ESE","1015.0","29.96","0.0","0.0","0.0","75","51","17.1","62.8","17.1","62.8","17.1","62.8","12.7","54.9","0","0","0","0","10.0","6.0","12.8","20.5","5.0"
"1684735200","2023-05-2208:00","17.8","64.0","1","Cloudy","10.7","17.3","115","ESE","1015.0","29.97","0.0","0.0","0.0","74","74","17.8","64.0","17.8","64.0","17.8","64.0","13.1","55.6","0","0","0","0","10.0","6.0","12.8","20.5","4.0"
"1684738800","2023-05-2209:00","18.2","64.8","1","Partlycloudy","10.3","16.6","117","ESE","1015.0","29.97","0.0","0.0","0.0","72","60","18.2","64.8","18.2","64.8","18.2","64.8","13.2","55.8","0","0","0","0","10.0","6.0","11.9","19.1","5.0"
"1684742400","2023-05-2210:00","19.3","66.7","1","Partlycloudy","8.7","14.0","119","ESE","1015.0","29.97","0.0","0.0","0.0","68","30","19.3","66.7","19.3","66.7","19.3","66.7","13.2","55.8","0","0","0","0","10.0","6.0","12.5","20.2","5.0"
"1684746000","2023-05-2211:00","21.8","71.2","1","Sunny","7.8","12.6","117","ESE","1014.0","29.96","0.0","0.0","0.0","60","15","21.8","71.2","21.8","71.2","24.5","76.1","13.6","56.5","0","0","0","0","10.0","6.0","13.3","21.4","6.0"
"1684749600","2023-05-2212:00","23.7","74.7","1","Sunny","7.2","11.5","106","ESE","1014.0","29.93","0.0","0.0","0.0","52","21","25.1","77.2","23.7","74.7","25.1","77.2","13.3","55.9","0","0","0","0","10.0","6.0","12.9","20.7","6.0"
"1684753200","2023-05-2213:00","24.3","75.7","1","Cloudy","8.1","13.0","88","E","1013.0","29.92","0.0","0.0","0.0","50","78","25.4","77.6","24.3","75.7","25.4","77.6","13.1","55.6","0","0","0","0","9.0","5.0","12.6","20.3","5.0"
"1684756800","2023-05-2214:00","24.6","76.3","1","Cloudy","8.9","14.4","78","ENE","1013.0","29.9","0.0","0.0","0.0","48","72","25.5","77.9","24.6","76.3","25.5","77.9","12.8","55.0","0","0","0","0","10.0","6.0","12.8","20.5","5.0"
"1684760400","2023-05-2215:00","23.9","75.0","1","Cloudy","10.3","16.6","69","ENE","1012.0","29.9","0.0","0.0","0.0","51","72","25.2","77.3","23.9","75.0","25.2","77.3","13.2","55.8","0","0","0","0","10.0","6.0","11.9","19.1","5.0"
"1684764000","2023-05-2216:00","22.5","72.5","1","Partlycloudy","9.2","14.8","64","ENE","1013.0","29.9","0.0","0.0","0.0","60","52","24.7","76.5","22.5","72.5","24.7","76.5","14.3","57.7","0","0","0","0","10.0","6.0","11.0","17.6","6.0"
"1684767600","2023-05-2217:00","22.6","72.7","1","Moderateorheavyrainshower","7.4","11.9","72","ENE","1012.0","29.89","1.5","0.06","0.0","61","75","24.8","76.6","22.6","72.7","24.8","76.6","14.7","58.5","1","100","0","0","10.0","6.0","13.0","20.9","5.0"
"1684771200","2023-05-2218:00","21.3","70.3","1","Patchyrainpossible","5.8","9.4","74","ENE","1012.0","29.9","0.1","0.0","0.0","67","85","21.3","70.3","21.3","70.3","24.4","76.0","15.0","59.0","1","100","0","0","10.0","6.0","8.3","13.3","5.0"
"1684774800","2023-05-2219:00","19.2","66.6","1","Cloudy","5.1","8.3","73","ENE","1013.0","29.91","0.0","0.0","0.0","76","74","19.2","66.6","19.2","66.6","19.2","66.6","14.9","58.7","0","0","0","0","9.0","5.0","8.2","13.1","4.0"
"1684778400","2023-05-2220:00","18.3","64.9","1","Overcast","4.9","7.9","82","E","1014.0","29.93","0.0","0.0","0.0","82","87","18.3","64.9","18.3","64.9","18.3","64.9","15.0","59.0","0","0","0","0","9.0","5.0","7.3","11.7","4.0"
"1684782000","2023-05-2221:00","16.3","61.3","0","Cloudy","4.3","6.8","106","ESE","1014.0","29.94","0.0","0.0","0.0","83","75","16.3","61.3","16.3","61.3","16.3","61.3","13.4","56.1","0","0","0","0","9.0","5.0","8.9","14.4","1.0"
"1684785600","2023-05-2222:00","15.8","60.4","0","Cloudy","4.5","7.2","120","ESE","1014.0","29.94","0.0","0.0","0.0","84","70","15.8","60.4","15.8","60.4","15.8","60.4","13.1","55.6","0","0","0","0","9.0","5.0","9.4","15.1","1.0"
"1684789200","2023-05-2223:00","16.7","62.1","0","Cloudy","4.3","6.8","118","ESE","1014.0","29.93","0.0","0.0","0.0","85","75","16.7","62.1","16.7","62.1","16.7","62.1","14.0","57.1","0","0","0","0","10.0","6.0","6.4","10.3","1.0"
"1684792800","2023-05-2300:00","15.7","60.3","0","Clear","3.8","6.1","139","SE","1013.0","29.93","0.0","0.0","0.0","79","10","15.7","60.3","15.7","60.3","15.7","60.3","12.1","53.8","0","0","0","0","10.0","6.0","8.1","13.0","1.0"
"1684796400","2023-05-2301:00","15.3","59.5","0","Cloudy","3.4","5.4","135","SE","1013.0","29.92","0.0","0.0","0.0","80","80","15.3","59.5","15.3","59.5","15.3","59.5","11.9","53.4","0","0","0","0","10.0","6.0","6.9","11.2","1.0"
"1684800000","2023-05-2302:00","14.7","58.5","0","Clear","3.1","5.0","137","SE","1013.0","29.91","0.0","0.0","0.0","82","8","15.1","59.1","15.1","59.1","14.7","58.5","11.7","53.1","0","0","0","0","10.0","6.0","6.5","10.4","1.0"
"1684803600","2023-05-2303:00","14.0","57.2","0","Clear","2.9","4.7","125","SE","1013.0","29.92","0.0","0.0","0.0","84","9","14.4","57.9","14.4","57.9","14.0","57.2","11.2","52.2","0","0","0","0","10.0","6.0","6.0","9.7","1.0"
"1684807200","2023-05-2304:00","13.6","56.5","0","Clear","3.4","5.4","134","SE","1013.0","29.92","0.0","0.0","0.0","85","9","13.7","56.7","13.7","56.7","13.6","56.5","11.1","52.0","0","0","0","0","10.0","6.0","6.9","11.2","1.0"
"1684810800","2023-05-2305:00","14.3","57.7","0","Clear","3.1","5.0","143","SE","1014.0","29.93","0.0","0.0","0.0","83","10","14.6","58.3","14.6","58.3","14.3","57.7","11.5","52.7","0","0","0","0","10.0","6.0","6.0","9.7","1.0"
"1684814400","2023-05-2306:00","14.9","58.7","1","Sunny","3.4","5.4","154","SSE","1014.0","29.93","0.0","0.0","0.0","76","10","15.2","59.3","15.2","59.3","14.9","58.7","12.7","54.8","0","0","0","0","10.0","6.0","4.9","7.9","4.0"
"1684818000","2023-05-2307:00","17.3","63.1","1","Sunny","3.6","5.8","165","SSE","1014.0","29.93","0.0","0.0","0.0","69","9","17.3","63.1","17.3","63.1","17.3","63.1","14.0","57.2","0","0","0","0","10.0","6.0","4.0","6.5","5.0"
"1684821600","2023-05-2308:00","20.2","68.4","1","Sunny","3.8","6.1","152","SSE","1013.0","29.93","0.0","0.0","0.0","64","8","20.2","68.4","20.2","68.4","20.2","68.4","13.1","55.6","0","0","0","0","10.0","6.0","4.5","7.2","6.0"
"1684825200","2023-05-2309:00","21.6","70.9","1","Sunny","4.3","6.8","148","SSE","1013.0","29.92","0.0","0.0","0.0","59","7","21.6","70.9","21.6","70.9","24.5","76.1","13.2","55.8","0","0","0","0","10.0","6.0","4.9","7.9","6.0"
"1684828800","2023-05-2310:00","23.0","73.4","1","Sunny","3.4","5.4","140","SE","1013.0","29.92","0.0","0.0","0.0","54","7","24.8","76.7","23.0","73.4","24.8","76.7","13.2","55.8","0","0","0","0","10.0","6.0","3.8","6.1","6.0"
"1684832400","2023-05-2311:00","24.5","76.1","1","Sunny","3.1","5.0","123","ESE","1013.0","29.91","0.0","0.0","0.0","50","5","25.5","77.9","24.5","76.1","25.5","77.9","13.5","56.3","0","0","0","0","10.0","6.0","6.3","10.1","6.0"
"1684836000","2023-05-2312:00","25.3","77.5","1","Sunny","3.4","5.4","105","ESE","1012.0","29.9","0.0","0.0","0.0","47","7","25.9","78.7","25.3","77.5","25.9","78.7","13.3","55.9","0","0","0","0","10.0","6.0","6.3","10.1","7.0"
"1684839600","2023-05-2313:00","26.6","79.8","1","Sunny","3.6","5.8","106","ESE","1012.0","29.88","0.0","0.0","0.0","45","13","26.9","80.5","26.6","79.8","26.9","80.5","14.2","57.5","0","0","0","0","10.0","6.0","7.0","11.3","7.0"
"1684843200","2023-05-2314:00","26.7","80.0","1","Sunny","3.6","5.8","103","ESE","1011.0","29.87","0.0","0.0","0.0","44","15","27.0","80.6","26.7","80.0","27.0","80.6","14.0","57.2","0","0","0","0","10.0","6.0","7.3","11.7","7.0"
"1684846800","2023-05-2315:00","26.3","79.3","1","Sunny","3.8","6.1","101","ESE","1011.0","29.85","0.0","0.0","0.0","43","20","26.5","79.7","26.3","79.3","26.5","79.7","12.9","55.2","0","0","0","0","10.0","6.0","7.4","11.9","7.0"
"1684850400","2023-05-2316:00","25.9","78.6","1","Sunny","3.8","6.1","104","ESE","1011.0","29.85","0.0","0.0","0.0","44","25","26.2","79.2","25.9","78.6","26.2","79.2","12.8","55.0","0","0","0","0","10.0","6.0","7.0","11.3","7.0"
"1684854000","2023-05-2317:00","25.1","77.2","1","Partlycloudy","4.0","6.5","105","ESE","1011.0","29.85","0.0","0.0","0.0","49","29","25.9","78.5","25.1","77.2","25.9","78.5","13.6","56.5","0","0","0","0","10.0","6.0","4.9","7.9","7.0"
"1684857600","2023-05-2318:00","23.6","74.5","1","Partlycloudy","3.8","6.1","112","ESE","1011.0","29.85","0.0","0.0","0.0","57","25","25.2","77.3","23.6","74.5","25.2","77.3","14.5","58.1","0","0","0","0","10.0","6.0","5.8","9.4","6.0"
"1684861200","2023-05-2319:00","21.4","70.5","1","Sunny","3.1","5.0","125","SE","1011.0","29.86","0.0","0.0","0.0","60","16","21.4","70.5","21.4","70.5","24.5","76.0","13.4","56.1","0","0","0","0","10.0","6.0","6.3","10.1","6.0"
"1684864800","2023-05-2320:00","21.2","70.1","1","Sunny","3.1","5.0","111","ESE","1012.0","29.88","0.0","0.0","0.0","62","14","21.2","70.1","21.2","70.1","24.5","76.0","13.7","56.6","0","0","0","0","10.0","6.0","6.5","10.4","6.0"
"1684868400","2023-05-2321:00","18.8","65.8","0","Clear","3.4","5.4","103","ESE","1012.0","29.9","0.0","0.0","0.0","66","14","18.8","65.8","18.8","65.8","18.8","65.8","12.4","54.3","0","0","0","0","10.0","6.0","6.9","11.2","1.0"
"1684872000","2023-05-2322:00","17.9","64.2","0","Clear","4.0","6.5","118","ESE","1013.0","29.9","0.0","0.0","0.0","69","10","17.9","64.2","17.9","64.2","17.9","64.2","12.1","53.8","0","0","0","0","10.0","6.0","8.5","13.7","1.0"
"1684875600","2023-05-2323:00","17.3","63.1","0","Clear","3.8","6.1","134","SE","1012.0","29.9","0.0","0.0","0.0","70","7","17.3","63.1","17.3","63.1","17.3","63.1","11.8","53.2","0","0","0","0","10.0","6.0","8.1","13.0","1.0"
"1684879200","2023-05-2400:00","18.2","64.8","0","Clear","4.3","6.8","203","SSW","1012.0","29.89","0.0","0.0","0.0","66","16","18.2","64.8","18.2","64.8","18.2","64.8","11.7","53.1","0","0","0","0","10.0","6.0","8.9","14.4","1.0"
"1684882800","2023-05-2401:00","17.2","63.0","0","Clear","3.4","5.4","209","SSW","1012.0","29.89","0.0","0.0","0.0","69","18","17.2","63.0","17.2","63.0","17.2","63.0","11.6","52.9","0","0","0","0","10.0","6.0","6.9","11.2","1.0"
"1684886400","2023-05-2402:00","16.7","62.1","0","Clear","2.9","4.7","220","SW","1012.0","29.9","0.0","0.0","0.0","71","18","16.7","62.1","16.7","62.1","16.7","62.1","11.4","52.5","0","0","0","0","10.0","6.0","6.0","9.7","1.0"
"1684890000","2023-05-2403:00","16.1","61.0","0","Clear","2.7","4.3","209","SSW","1012.0","29.89","0.0","0.0","0.0","73","18","16.1","61.0","16.1","61.0","16.1","61.0","11.2","52.2","0","0","0","0","10.0","6.0","5.6","9.0","1.0"
"1684893600","2023-05-2404:00","15.6","60.1","0","Clear","2.5","4.0","218","SW","1013.0","29.9","0.0","0.0","0.0","74","19","15.6","60.1","15.6","60.1","15.6","60.1","11.0","51.8","0","0","0","0","10.0","6.0","5.1","8.3","1.0"
"1684897200","2023-05-2405:00","16.2","61.2","0","Clear","2.5","4.0","264","W","1013.0","29.91","0.0","0.0","0.0","75","19","16.2","61.2","16.2","61.2","16.2","61.2","11.7","53.1","0","0","0","0","10.0","6.0","4.9","7.9","1.0"
"1684900800","2023-05-2406:00","16.5","61.7","1","Sunny","2.5","4.0","289","WNW","1014.0","29.93","0.0","0.0","0.0","70","19","16.5","61.7","16.5","61.7","16.5","61.7","13.2","55.8","0","0","0","0","10.0","6.0","3.6","5.8","5.0"
"1684904400","2023-05-2407:00","18.6","65.5","1","Sunny","3.4","5.4","271","W","1014.0","29.94","0.0","0.0","0.0","66","18","18.6","65.5","18.6","65.5","18.6","65.5","14.6","58.2","0","0","0","0","10.0","6.0","3.8","6.1","5.0"
"1684908000","2023-05-2408:00","21.3","70.3","1","Sunny","4.0","6.5","264","W","1014.0","29.94","0.0","0.0","0.0","63","18","21.3","70.3","21.3","70.3","24.5","76.0","13.9","57.0","0","0","0","0","10.0","6.0","4.7","7.6","6.0"
"1684911600","2023-05-2409:00","22.8","73.0","1","Sunny","4.3","6.8","268","W","1014.0","29.94","0.0","0.0","0.0","59","18","24.8","76.7","22.8","73.0","24.8","76.7","14.3","57.7","0","0","0","0","10.0","6.0","4.9","7.9","6.0"
"1684915200","2023-05-2410:00","24.0","75.2","1","Sunny","4.7","7.6","269","W","1014.0","29.94","0.0","0.0","0.0","55","17","25.4","77.6","24.0","75.2","25.4","77.6","14.5","58.1","0","0","0","0","10.0","6.0","9.3","14.9","6.0"
"1684918800","2023-05-2411:00","24.5","76.1","1","Heavyrainattimes","5.4","8.6","274","W","1014.0","29.93","1.1","0.04","0.0","53","86","25.8","78.5","24.5","76.1","25.8","78.5","16.2","61.1","1","100","0","0","10.0","6.0","11.2","18.0","5.0"
"1684922400","2023-05-2412:00","24.8","76.6","1","Patchyrainpossible","5.6","9.0","281","WNW","1013.0","29.93","0.1","0.0","0.0","50","88","26.0","78.7","24.8","76.6","26.0","78.7","16.0","60.7","1","100","0","0","10.0","6.0","11.1","17.8","5.0"
"1684926000","2023-05-2413:00","25.1","77.1","1","Patchyrainpossible","6.3","10.1","297","WNW","1013.0","29.92","0.1","0.0","0.0","48","70","26.1","79.0","25.1","77.1","26.1","79.0","15.7","60.3","1","100","0","0","10.0","6.0","11.7","18.9","6.0"
"1684929600","2023-05-2414:00","25.9","78.6","1","Cloudy","7.2","11.5","316","NW","1013.0","29.92","0.0","0.0","0.0","50","77","26.6","79.8","25.9","78.6","26.6","79.8","14.8","58.6","0","0","0","0","10.0","6.0","12.6","20.3","6.0"
"1684933200","2023-05-2415:00","25.0","77.0","1","Cloudy","6.7","10.8","328","NNW","1013.0","29.92","0.0","0.0","0.0","56","62","26.1","78.9","25.0","77.0","26.1","78.9","15.7","60.3","0","0","0","0","10.0","6.0","12.0","19.3","6.0"
"1684936800","2023-05-2416:00","25.3","77.5","1","Partlycloudy","5.1","8.3","319","NW","1013.0","29.93","0.0","0.0","0.0","54","56","26.3","79.3","25.3","77.5","26.3","79.3","15.5","59.9","0","0","0","0","10.0","6.0","10.6","17.1","7.0"
"1684940400","2023-05-2417:00","24.1","75.3","1","Patchyrainpossible","5.8","9.4","332","NNW","1013.0","29.91","0.4","0.02","0.0","54","63","25.5","78.0","24.1","75.3","25.5","78.0","16.1","60.9","1","100","0","0","10.0","6.0","10.3","16.6","5.0"
"1684944000","2023-05-2418:00","23.8","74.8","1","Patchyrainpossible","6.5","10.4","345","NNW","1013.0","29.92","0.1","0.0","0.0","63","71","25.4","77.7","23.8","74.8","25.4","77.7","16.3","61.3","1","100","0","0","10.0","6.0","9.4","15.1","5.0"
"1684947600","2023-05-2419:00","21.6","70.9","1","Moderaterainattimes","5.8","9.4","7","N","1014.0","29.94","0.6","0.02","0.0","70","75","21.6","70.9","21.6","70.9","24.5","76.0","15.9","60.6","1","100","0","0","9.0","5.0","9.6","15.5","5.0"
"1684951200","2023-05-2420:00","19.9","67.8","1","Partlycloudy","4.3","6.8","18","NNE","1015.0","29.96","0.0","0.0","0.0","74","35","19.9","67.8","19.9","67.8","19.9","67.8","15.1","59.2","0","0","0","0","10.0","6.0","8.1","13.0","5.0"
"1684954800","2023-05-2421:00","19.2","66.6","0","Clear","3.8","6.1","4","N","1015.0","29.97","0.0","0.0","0.0","77","25","19.2","66.6","19.2","66.6","19.2","66.6","15.1","59.2","0","0","0","0","10.0","6.0","7.2","11.5","1.0"
"1684958400","2023-05-2422:00","18.4","65.1","0","Moderaterainattimes","3.8","6.1","349","N","1015.0","29.98","0.7","0.03","0.0","80","84","18.4","65.1","18.4","65.1","18.4","65.1","15.0","59.0","1","100","0","0","10.0","6.0","7.4","11.9","1.0"
"1684962000","2023-05-2423:00","17.9","64.2","0","Moderaterainattimes","3.8","6.1","342","NNW","1015.0","29.98","0.7","0.03","0.0","83","88","17.9","64.2","17.9","64.2","17.9","64.2","15.0","59.0","1","100","0","0","10.0","6.0","7.4","11.9","1.0"
"1684965600","2023-05-2500:00","16.6","61.9","0","Patchyrainpossible","4.7","7.6","314","NW","1017.0","30.03","0.2","0.01","0.0","80","80","16.6","61.9","16.6","61.9","16.6","61.9","13.1","55.6","1","100","0","0","10.0","6.0","8.9","14.4","1.0"
"1684969200","2023-05-2501:00","15.8","60.4","0","Patchyrainpossible","4.3","6.8","302","WNW","1017.0","30.03","0.1","0.0","0.0","83","71","15.8","60.4","15.8","60.4","15.8","60.4","12.9","55.2","1","100","0","0","10.0","6.0","8.1","13.0","1.0"
"1684972800","2023-05-2502:00","15.1","59.2","0","Clear","4.0","6.5","293","WNW","1017.0","30.03","0.0","0.0","0.0","87","16","15.1","59.2","15.1","59.2","15.1","59.2","12.9","55.2","0","0","0","0","10.0","6.0","7.6","12.2","1.0"
"1684976400","2023-05-2503:00","14.7","58.5","0","Clear","4.0","6.5","287","WNW","1017.0","30.03","0.0","0.0","0.0","89","18","14.8","58.6","14.8","58.6","14.7","58.5","13.0","55.4","0","0","0","0","10.0","6.0","7.4","11.9","1.0"
"1684980000","2023-05-2504:00","14.3","57.7","0","Partlycloudy","4.3","6.8","290","WNW","1017.0","30.04","0.0","0.0","0.0","92","56","14.3","57.7","14.3","57.7","14.3","57.7","12.9","55.2","0","0","0","0","10.0","6.0","7.6","12.2","1.0"
"1684983600","2023-05-2505:00","14.7","58.5","0","Overcast","4.5","7.2","293","WNW","1018.0","30.06","0.0","0.0","0.0","92","91","14.7","58.4","14.7","58.4","14.7","58.5","13.4","56.1","0","0","0","0","10.0","6.0","7.2","11.5","1.0"
"1684987200","2023-05-2506:00","16.1","61.0","1","Overcast","5.1","8.3","305","NW","1018.0","30.07","0.0","0.0","0.0","89","99","16.1","61.0","16.1","61.0","16.1","61.0","14.3","57.7","0","0","0","0","10.0","6.0","6.7","10.8","4.0"
"1684990800","2023-05-2507:00","17.6","63.7","1","Overcast","6.0","9.7","302","WNW","1019.0","30.08","0.0","0.0","0.0","86","100","17.6","63.7","17.6","63.7","17.6","63.7","15.2","59.4","0","0","0","0","10.0","6.0","6.9","11.2","4.0"
